Stratifikasi cadangan karbon lahan gambut;Balittra;Pustaka Badan Litbang;;;application/pdf;;;2491.48;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/stratifikasi-cadangan-karbon-lahan-gambut
Perpustakaan Balai penelitian Pertanian Lahan Rawa;Balittra;Pustaka Badan Litbang;;;application/pdf;;;126.89;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/perpustakaan-balai-penelitian-pertanian-lahan-rawa
Sumberdaya lahan pertanian Indonesia luas, penyebaran, dan potensi ketersediaan;Balittra;Pustaka Badan Litbang;;;application/pdf;;;116.44;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/sumberdaya-lahan-pertanian-indonesia-luas-penyebaran-dan-potensi-ketersediaan
Budidaya pisang Barangan;Balittra;Pustaka Badan Litbang;;;application/pdf;;;3220.6;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-pisang-barangan
UPBS padi rawa Balittra;Sofyan Ritung;Pustaka Badan Litbang;;;application/pdf;;978-602-8977-86-9;163.01;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/upbs-padi-rawa-balittra
Ubi Alabio sumber karbohidrat alternatif dari lahan rawa;et al.;Pustaka Badan Litbang;;;application/pdf;;978-602-8977-86-9;163.01;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/ubi-alabio-sumber-karbohidrat-alternatif-dari-lahan-rawa
Info teknologi pertanian rawa;Balittra;Pustaka Badan Litbang;;;application/pdf;;;150.63;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/info-teknologi-pertanian-rawa
Purun tikus tumbuhan rawa multi guna;Mukhlis;Pustaka Badan Litbang;;;application/pdf;;;4466.01;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/purun-tikus-tumbuhan-rawa-multi-guna
Pengelolaan tanaman terpadu (PTT) padi pasang surut;M. Noor;Pustaka Badan Litbang;;;application/pdf;;;4466.01;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-tanaman-terpadu-ptt-padi-pasang-surut
Pengelolaan air di lahan pasang surut;Muhammad Noor;Pustaka Badan Litbang;;;application/pdf;;;4466.01;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-air-di-lahan-pasang-surut
Keragaan teknologi pertanian pada lahan sulfat masam dan potensial;Balittra;Pustaka Badan Litbang;;;application/pdf;;;90.24;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/keragaan-teknologi-pertanian-pada-lahan-sulfat-masam-dan-potensial
Padi sistem gogo rancah di lahan rawa (Gorawa);Balittra;Pustaka Badan Litbang;;;application/pdf;;;44.89;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/padi-sistem-gogo-rancah-di-lahan-rawa-gorawa
Kebun Percobaan Belandean;Balittra;Pustaka Badan Litbang;;;application/pdf;;;2281.07;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/kebun-percobaan-belandean
Pengelolaan tanaman terpadu (PTT) jagung;Balittra;Pustaka Badan Litbang;;;application/pdf;;;2164.08;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-tanaman-terpadu-ptt-jagung
Jerami Padi Pengelolaan dan Pemanfaatan tahun 2007;Balittra;Pustaka Badan Litbang;;;application/pdf;;;2632.95;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/jerami-padi-pengelolaan-dan-pemanfaatan-tahun-2007
Trichoderma Harziamun Isolat Kalimantan Selatan;Balittra;Pustaka Badan Litbang;;;application/pdf;;;2533.96;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/trichoderma-harziamun-isolat-kalimantan-selatan
Laboratorium tanah Balittra;Balittra;Pustaka Badan Litbang;;;application/pdf;;;1981.19;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/laboratorium-tanah-balittra
Museum Pertanian Lahan Rawa;Sumarno;Pustaka Badan Litbang;;;application/pdf;;;120.36;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/museum-pertanian-lahan-rawa
;Balittra;Pustaka Badan Litbang;;;application/pdf;;;596.53;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/what-is-surjan
Budidaya jeruk siam;Balittra;Pustaka Badan Litbang;;;application/pdf;;;527.83;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-jeruk-siam
Budidaya tanaman melon;Balittra;Pustaka Badan Litbang;;;application/pdf;;;403.2;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-tanaman-melon
Decision Support System (DSS) pemupukan padi lahan rawa pasang surut;Balittra;Pustaka Badan Litbang;;;application/pdf;;;385.61;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/decision-support-system-dss-pemupukan-padi-lahan-rawa-pasang-surut
Varietas padi Inpara 3;Balittra;Pustaka Badan Litbang;;;application/pdf;;;2908.45;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/varietas-padi-inpara-3
Balai Penelitian Pertanian Lahan Rawa (Balittra);Balittra;Pustaka Badan Litbang;;;application/pdf;;;48.14;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/balai-penelitian-pertanian-lahan-rawa-balittra
Biochar sebagai pembenah tanah di lahan rawa pasang surut;Balittra;Pustaka Badan Litbang;;;application/pdf;;;2215.04;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/biochar-sebagai-pembenah-tanah-di-lahan-rawa-pasang-surut
Balittra;Balittra;Pustaka Badan Litbang;;;application/pdf;;;1163.37;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/balittra
Rumah pangan lestari rawa lebak dangkal;Balittra;Pustaka Badan Litbang;;;application/pdf;;;4616.81;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/rumah-pangan-lestari-rawa-lebak-dangkal
Kebun Percobaan Banjarbaru;Balittra;Pustaka Badan Litbang;;;application/pdf;;;148;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/kebun-percobaan-banjarbaru
Menyapa dan Lawit : varietas unggul kedelai adaptif di lahan pasang surut;Balittra;Pustaka Badan Litbang;;;application/pdf;;;174.75;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/menyapa-dan-lawit-varietas-unggul-kedelai-adaptif-di-lahan-pasang-surut
Budidaya pisang tanduk;Balittra;Pustaka Badan Litbang;;;application/pdf;;;33.68;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-pisang-tanduk
Output unggulan;Balittra;Pustaka Badan Litbang;;;application/pdf;;;2479.07;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/output-unggulan
Koleksi varietas padi lokal lahan rawa Sumatera dan Kalimantan;Balittra;Pustaka Badan Litbang;;;application/pdf;;;4547.31;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/koleksi-varietas-padi-lokal-lahan-rawa-sumatera-dan-kalimantan
Arahan kesesuaian lahan untuk pengembangan tanaman kedelai pada skala tinjau (1:250.000);Balittra;Pustaka Badan Litbang;;;application/pdf;;;1497.59;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/arahan-kesesuaian-lahan-untuk-pengembangan-tanaman-kedelai-pada-skala-tinjau-1250.000
Sirih merah;Balittra;Pustaka Badan Litbang;;;application/pdf;;;50.44;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/sirih-merah
Budidaya tanaman hias daun Anthurium dan aglaonema;Wiendarti Indri Werdhany;Pustaka Badan Litbang;;;application/pdf;;;112.81;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-tanaman-hias-daun-anthurium-dan-aglaonema
kelembagaan perbenihan tanaman pangan & hortikultura;Setyorini w.;Pustaka Badan Litbang;;;application/pdf;;;112.81;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/kelembagaan-perbenihan-tanaman-pangan-hortikultura
Gerakan peningkatan produksi beras nasional (P2BN) Propinsi DIY;Rahima Kaliky;Pustaka Badan Litbang;;;application/pdf;;;1560.14;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/gerakan-peningkatan-produksi-beras-nasional-p2bn-propinsi-diy
Pengembangan wilayah komoditas pertanian potensial kecamatan pakem kabupaten Sleman Propinsi Daerah istimewa Yogyakarta;Nur Hidayat;Pustaka Badan Litbang;;;application/pdf;;;40.7;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengembangan-wilayah-komoditas-pertanian-potensial-kecamatan-pakem-kabupaten-sleman-propinsi-daerah-istimewa-yogyakarta
Penggunaan dan perawatan alat semprot punggung (sprayer);Tri Martini;Pustaka Badan Litbang;;;application/pdf;;;1777.56;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penggunaan-dan-perawatan-alat-semprot-punggung-sprayer
Succes story pengembangan teknologi pertanian inovatif spesifik lokasi Daerah istimewa yogyakarta;B. Retno Mahening Widyastuti;Pustaka Badan Litbang;;;application/pdf;;;48.26;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/succes-story-pengembangan-teknologi-pertanian-inovatif-spesifik-lokasi-daerah-istimewa-yogyakarta
Manajemen pertanian organik;Subagiyo;Pustaka Badan Litbang;;;application/pdf;;;2819.55;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/manajemen-pertanian-organik
Budidaya tanaman jarak;Suharno;Pustaka Badan Litbang;;;application/pdf;;;49.69;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/manajemen-pertanian-organik
Finansial dan ekomoni teknologi pertanian;Sukar;Pustaka Badan Litbang;;;application/pdf;;;3285.08;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/finansial-dan-ekomoni-teknologi-pertanian
Pengembangan wilayah komoditas pertanian kecamatan Pengasih dan kecamatan Sentolo Kulonprogo DIY;Sutardi;Pustaka Badan Litbang;;;application/pdf;;;107.55;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengembangan-wilayah-komoditas-pertanian-kecamatan-pengasih-dan-kecamatan-sentolo-kulonprogo-diy
Budidaya tanaman krisan;Sugeng Widodo;Pustaka Badan Litbang;;;application/pdf;;;1374.45;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-tanaman-krisan
Pemanfaatan limbah itik untuk tanaman;G. Retno Dwi Wahjoeningrum;Pustaka Badan Litbang;;;application/pdf;;;56.81;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pemanfaatan-limbah-itik-untuk-tanaman
Plasma nutfah tanaman Daerah Istimewa Yogyakarta;Sri Budhi Lestari;Pustaka Badan Litbang;;;application/pdf;;;2438.25;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/plasma-nutfah-tanaman-daerah-istimewa-yogyakarta
Sistem irigasi sumur renteng;Erna Winarti;Pustaka Badan Litbang;;;application/pdf;;;728.76;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/sistem-irigasi-sumur-renteng
Simpadi 3.0 sistem pakar budidaya padi versi 3.0;Sarjiman;Pustaka Badan Litbang;;;application/pdf;;;526.99;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/simpadi-3.0-sistem-pakar-budidaya-padi-versi-3.0
agribisnis itik turi Bantul;Sarjiman;Pustaka Badan Litbang;;;application/pdf;;;4855.97;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/agribisnis-itik-turi-bantul
Pengembangan wilayah komoditas unggulan kabupaten Kulonprogo;Pustaka Badan Litbang;Pustaka Badan Litbang;;;application/pdf;;;1023.85;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/pengembangan-wilayah-komoditas-unggulan-kabupaten-kulonprogo
Teknologi budidaya ayam buras;G. Retno Dwi Wahjoeningrum;Pustaka Badan Litbang;;;application/pdf;;;4361.93;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/teknologi-budidaya-ayam-buras
Diversifikasi produk buah salak pondoh;Rahima Kaliky;Pustaka Badan Litbang;;;application/pdf;;;1447.84;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/diversifikasi-produk-buah-salak-pondoh
Pengenalan dan pengendalian flu burung pada unggas;Nur Hidayat;Pustaka Badan Litbang;;;application/pdf;;;1447.84;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/pengenalan-dan-pengendalian-flu-burung-pada-unggas
Sistem integrasi tanaman ternak dilahan kering ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;application/pdf;;;172.27;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/sistem-integrasi-tanaman-ternak-dilahan-kering-
Teknologi budidaya cabe merah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;application/pdf;;;1749.42;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/teknologi-budidaya-cabe-merah
Status hara P dan K  serta rekomendasi pemupukannya diwilayah kabupaten Bantul;Sukar;Pustaka Badan Litbang;;;application/pdf;;;185.6;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/status-hara-p-dan-k-serta-rekomendasi-pemupukannya-diwilayah-kabupaten-bantul
Struktur ongkos komoditas strategis diDaerah Istimewa Yogyakarta;Sarjiman;Pustaka Badan Litbang;;;application/pdf;;;157.37;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/struktur-ongkos-komoditas-strategis-didaerah-istimewa-yogyakarta
Teknologi budidaya itik;Sri Budhi Lestari;Pustaka Badan Litbang;;;application/pdf;;;175.4;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/teknologi-budidaya-itik
Teknologi budidaya kakao;Subagiyo;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/teknologi-budidaya-kakao
Teknologi pembuatan tepung dan olahan ubi jalar ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;application/pdf;;;175.4;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/teknologi-pembuatan-tepung-dan-olahan-ubi-jalar-
Pengendalian tikus sawah secara terpadu;Murwati;Pustaka Badan Litbang;;;application/pdf;;;181.09;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/pengendalian-tikus-sawah-secara-terpadu
Sinergi program kawasan rumah pangan lestari (KRPL) dan sistem delivery benih/bibit;Endang Wisnu Wiranti;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/sinergi-program-kawasan-rumah-pangan-lestari-krpl-dan-sistem-delivery-benihbibit
Analisam usaha produk olahan ubi kayu;Tri Martini;Pustaka Badan Litbang;;;application/pdf;;;205.79;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/analisam-usaha-produk-olahan-ubi-kayu
Panduan pelaksanaan sekolah lapang PTT (SL-PTT) Kedelai;Pustaka Badan Litbang;Pustaka Badan Litbang;;;application/pdf;;;205.79;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/panduan-pelaksanaan-sekolah-lapang-ptt-sl-ptt-kedelai
Integrasi tanaman ternak untuk membangun sistem pertanian organik ;Maesti Mardiharini;Pustaka Badan Litbang;;;application/pdf;;978-602-9462-60-9;208.31;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/integrasi-tanaman-ternak-untuk-membangun-sistem-pertanian-organik-
Pemanfaatan gangsing sebagai pakan lokal dalam ransum itik;Acmad Suryana;Pustaka Badan Litbang;;;application/pdf;;;50.33;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/pemanfaatan-gangsing-sebagai-pakan-lokal-dalam-ransum-itik
Pemijahan gurami;. Wiendarti IW.;Pustaka Badan Litbang;;;application/pdf;;;309.78;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/pemijahan-gurami
Peta status hara P dan K dilahan sawah Kulonprogo;G. Retno Dwi Wahjoeningrum;Pustaka Badan Litbang;;;application/pdf;;;1239.03;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/peta-status-hara-p-dan-k-dilahan-sawah-kulonprogo
Teknologi budidaya salak pondoh sepanjang tahun;Pustaka Badan Litbang;Pustaka Badan Litbang;;;application/pdf;;;9173.25;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/teknologi-budidaya-salak-pondoh-sepanjang-tahun
Paket teknologi penangkaran benih kentang dataran medium;Sri Budhi Lestari;Pustaka Badan Litbang;;;application/pdf;;;6416.02;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/paket-teknologi-penangkaran-benih-kentang-dataran-medium
Inovasi Teknologi Budidaya Tanaman Tebu;Pustaka Badan Litbang;Pustaka Badan Litbang;;;application/pdf;;;226.81;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/inovasi-teknologi-budidaya-tanaman-tebu
sekilas  Balai Pengkajian Teknologi Pertanian Yogyakarta;Pustaka Badan Litbang;Pustaka Badan Litbang;;;application/pdf;;;6416.02;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/sekilas-balai-pengkajian-teknologi-pertanian-yogyakarta
Rekomendasi Pemupukan Spesifik Lokasi Tanaman Padi di Kabupaten Kapuas, Pulang Pisau, Gunung Mas, Katingan, dan kota Palangka Raya;Sugeng Widodo;Pustaka Badan Litbang;;;application/pdf;;;1647.02;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/info_teknologi/0/rekomendasi-pemupukan-spesifik-lokasi-tanaman-padi-di-kabupaten-kapuas-pulang-pisau-gunung-mas-katingan-dan-kota-palangka-raya
